user_id,product_id,timestamp,day_of_week
17,376,975427200,2
17,377,975427200,2
17,16,975427200,2
17,378,975427200,2
17,379,975427200,2
17,380,975427200,2
17,381,975427200,2
17,382,975427200,2
17,71,975427200,2
17,96,975427200,2
17,383,975427200,2
17,384,975427200,2
17,385,975427200,2
17,97,975427200,2
17,386,975427200,2
17,387,975427200,2
17,388,975427200,2
17,389,975427200,2
17,390,978969600,1
17,391,978969600,1
17,392,978969600,1
17,393,978969600,1
17,290,978969600,1
17,394,978969600,1
17,395,978969600,1
17,396,978969600,1
17,363,978969600,1
17,96,978969600,1
17,397,978969600,1
17,398,978969600,1
17,399,978969600,1
17,400,978969600,1
17,401,978969600,1
17,402,978969600,1
17,403,978969600,1
17,389,978969600,1
17,222,979315200,5
17,392,979315200,5
17,375,979315200,5
17,404,979315200,5
17,405,979315200,5
17,406,979315200,5
17,397,979315200,5
17,407,979315200,5
17,408,979315200,5
17,409,979315200,5
17,393,981734400,5
17,410,981734400,5
17,411,981734400,5
17,412,981734400,5
17,377,981734400,5
17,364,981734400,5
17,413,981734400,5
17,414,981734400,5
17,415,981734400,5
17,416,981734400,5
18,235,978969600,1
18,417,978969600,1
18,418,979228800,4
18,265,979228800,4
18,419,979228800,4
18,420,979228800,4
18,421,979228800,4
18,422,979228800,4
18,423,979228800,4
18,424,979228800,4
18,425,979228800,4
18,426,979228800,4
18,427,979228800,4
18,428,979228800,4
18,429,979228800,4
18,430,979228800,4
19,386,973267200,5
19,431,973440000,0
19,432,973440000,0
19,433,973440000,0
19,357,973440000,0
19,19,973440000,0
19,434,974044800,0
19,435,974044800,0
19,436,974044800,0
19,437,974044800,0
19,438,974649600,0
19,439,974649600,0
19,440,974649600,0
19,16,975254400,0
19,441,975254400,0
19,442,975254400,0
19,72,975254400,0
19,443,975254400,0
19,444,975254400,0
19,11,975254400,0
19,445,975254400,0
19,446,975254400,0
19,447,975254400,0
19,448,975254400,0
19,449,975859200,0
19,450,975859200,0
19,435,975859200,0
19,451,975859200,0
19,452,975859200,0
19,386,975859200,0
19,453,975859200,0
19,454,975859200,0
19,446,975859200,0
19,455,975859200,0
19,456,977587200,6
19,457,977587200,6
19,19,977587200,6
19,458,977587200,6
19,459,977587200,6
19,460,977673600,0
19,461,977673600,0
19,462,977673600,0
19,19,977673600,0
19,463,978796800,6
19,464,978796800,6
19,465,978796800,6
19,36,978796800,6
19,466,978883200,0
19,467,978883200,0
19,38,978883200,0
19,468,978883200,0
19,469,978883200,0
19,19,978883200,0
19,470,978883200,0
19,471,978883200,0
19,290,980006400,6
19,472,980006400,6
19,132,980006400,6
19,462,980006400,6
19,473,980006400,6
19,19,980006400,6
19,474,980092800,0
19,475,980092800,0
19,476,980092800,0
19,477,980092800,0
19,478,980092800,0
19,479,981302400,0
19,462,981302400,0
19,52,981302400,0
19,480,981302400,0
19,481,981907200,0
19,482,981907200,0
19,483,981907200,0
19,19,981907200,0
19,484,981907200,0
19,446,981907200,0
19,440,981907200,0
19,485,981907200,0
19,486,982512000,0
19,487,982512000,0
19,488,982512000,0
19,489,982512000,0
19,490,983116800,0
19,469,983116800,0
19,491,983116800,0
19,492,983116800,0
19,493,983116800,0
20,494,977241600,2
20,112,977241600,2
20,495,977241600,2
20,496,977241600,2
20,497,977241600,2
21,498,974131200,1
21,499,974131200,1
21,500,974131200,1
21,501,974822400,2
21,502,974822400,2
21,347,974822400,2
21,492,974822400,2
21,503,974822400,2
21,504,974822400,2
21,505,980179200,1
21,506,980179200,1
21,507,982339200,5
21,508,982339200,5
21,509,982339200,5
21,510,982339200,5
21,511,982339200,5
21,512,982339200,5
21,513,982339200,5
21,514,982339200,5
21,515,982339200,5
21,516,982339200,5
21,517,983203200,1
21,518,983203200,1
21,519,983203200,1
21,520,983203200,1
21,521,983203200,1
21,522,983203200,1
22,352,975600000,4
22,523,975600000,4
22,524,975600000,4
22,11,975600000,4
22,525,975600000,4
22,526,975600000,4
22,527,975600000,4
23,528,975772800,6
23,529,975772800,6
23,11,975772800,6
23,530,975772800,6
23,531,976464000,0
23,532,976464000,0
23,529,976464000,0
23,242,976464000,0
23,533,976464000,0
23,534,976464000,0
23,535,976464000,0
23,326,976464000,0
23,536,976464000,0
23,537,976464000,0
23,11,977673600,0
23,538,977673600,0
23,168,978710400,5
23,539,978710400,5
23,540,983289600,2
23,541,983289600,2
24,393,975772800,6
24,542,975772800,6
24,543,975772800,6
24,544,975772800,6
24,545,975772800,6
24,546,975772800,6
24,78,975772800,6
24,547,975772800,6
24,548,975772800,6
24,549,979747200,3
24,550,979747200,3
24,551,979747200,3
24,552,979747200,3
24,114,979747200,3
24,553,979747200,3
24,554,979747200,3
24,555,979747200,3
24,556,979747200,3
24,557,979747200,3
24,558,979747200,3
24,559,979747200,3
24,560,979747200,3
24,561,979747200,3
24,562,979747200,3
24,563,982857600,4
24,393,982857600,4
24,112,982857600,4
24,564,982857600,4
24,565,982857600,4
24,566,982857600,4
24,567,982857600,4
24,568,982857600,4
24,569,982857600,4
24,570,982857600,4
24,571,982857600,4
24,572,982857600,4
24,573,982857600,4
24,574,982857600,4
24,398,982857600,4
24,575,982857600,4
25,576,977328000,3
25,577,977328000,3
25,578,977328000,3
25,579,977328000,3
25,580,977328000,3
25,581,977328000,3
25,582,977328000,3
25,583,977328000,3
25,584,977328000,3
25,585,981388800,1
25,586,981388800,1
25,440,981388800,1
26,587,976464000,0
26,393,976464000,0
26,588,976464000,0
26,589,976464000,0
26,291,976464000,0
26,133,976464000,0
26,590,976464000,0
26,16,976464000,0
26,591,976464000,0
26,487,976464000,0
26,592,976464000,0
26,593,976464000,0
26,71,976464000,0
26,72,976464000,0
26,136,976464000,0
26,139,976464000,0
26,535,976464000,0
26,480,976464000,0
26,385,976464000,0
26,594,976464000,0
26,587,979747200,3
26,595,979747200,3
26,596,979747200,3
26,597,979747200,3
26,598,979747200,3
26,111,979747200,3
26,599,979747200,3
26,600,979747200,3
26,601,979747200,3
26,231,979747200,3
26,602,979747200,3
26,603,979747200,3
26,95,979747200,3
26,496,979747200,3
26,604,979747200,3
26,605,979747200,3
26,19,979747200,3
26,606,979747200,3
26,607,979747200,3
26,608,982339200,5
26,609,982339200,5
26,610,982339200,5
26,611,982339200,5
26,528,982339200,5
26,612,982339200,5
26,47,982339200,5
26,613,982339200,5
26,614,982339200,5
26,615,982339200,5
26,616,982339200,5
26,617,982339200,5
26,618,982339200,5
26,619,982339200,5
26,602,982339200,5
26,620,982339200,5
26,621,982339200,5
26,605,982339200,5
26,139,982339200,5
26,535,982339200,5
26,622,982339200,5
26,623,982339200,5
26,426,982339200,5
26,624,982339200,5
26,625,982339200,5
26,626,982339200,5
26,627,982339200,5
27,628,976982400,6
27,629,976982400,6
27,630,976982400,6
27,631,976982400,6
27,632,976982400,6
27,633,976982400,6
27,52,976982400,6
27,590,976982400,6
27,634,976982400,6
27,635,976982400,6
27,636,976982400,6
27,637,976982400,6
27,638,976982400,6
27,639,976982400,6
27,640,976982400,6
27,641,976982400,6
27,642,976982400,6
27,643,976982400,6
27,644,976982400,6
27,645,976982400,6
27,646,983030400,6
27,628,983030400,6
27,647,983030400,6
27,648,983030400,6
27,649,983030400,6
27,636,983030400,6
27,650,983030400,6
27,651,983030400,6
27,109,983030400,6
27,652,983030400,6
27,653,983030400,6
27,644,983030400,6
27,478,983030400,6
27,654,983030400,6
27,655,983030400,6
28,656,977414400,4
28,326,980092800,0
28,430,980092800,0
28,657,980092800,0
28,658,980092800,0
28,157,980092800,0
28,659,980092800,0
29,660,975340800,1
29,661,978537600,3
29,662,978537600,3
29,663,978537600,3
29,664,978537600,3
29,36,979747200,3
29,565,979747200,3
29,567,979747200,3
29,665,979747200,3
29,326,979747200,3
29,666,979747200,3
29,667,979747200,3
29,401,979747200,3
29,668,979747200,3
30,669,982857600,4
30,670,982857600,4
30,671,982857600,4
30,672,982857600,4
30,112,982857600,4
30,673,982857600,4
30,674,982857600,4
30,675,982857600,4
30,676,982857600,4
30,677,982857600,4
30,678,982857600,4
30,679,982857600,4
30,545,982857600,4
30,680,982857600,4
30,681,982857600,4
30,682,982857600,4
30,683,982857600,4
30,684,982857600,4
30,575,982857600,4
30,685,982857600,4
30,686,982857600,4
30,687,982857600,4
31,688,973526400,1
31,689,973526400,1
31,690,973526400,1
31,691,973526400,1
31,692,973526400,1
31,693,973526400,1
31,694,973526400,1
31,695,973526400,1
32,696,973872000,5
32,347,973872000,5
32,535,973872000,5
32,326,973872000,5
32,697,973872000,5
32,127,973872000,5
32,11,975686400,5
32,698,977587200,6
32,157,980179200,1
32,127,982684800,2
33,699,973353600,6
33,700,973353600,6
33,701,973353600,6
33,702,973353600,6
33,703,973353600,6
33,124,973353600,6
33,704,973353600,6
33,473,973353600,6
33,705,973353600,6
33,706,973353600,6
33,307,973353600,6
33,707,973353600,6
33,708,973353600,6
33,324,973353600,6
34,709,973180800,4
34,35,973180800,4
34,36,973180800,4
34,48,973180800,4
34,710,973180800,4
34,711,973180800,4
34,712,973180800,4
34,713,973180800,4
34,650,973180800,4
34,714,973180800,4
34,265,973699200,3
34,327,973699200,3
34,328,973699200,3
34,329,973699200,3
34,715,973699200,3
34,127,973699200,3
34,716,973785600,4
34,220,973785600,4
34,717,974649600,0
34,718,974736000,1
34,265,975427200,2
34,719,975427200,2
34,720,975427200,2
34,721,975427200,2
34,722,975427200,2
34,723,975427200,2
34,724,975427200,2
34,725,975427200,2
34,726,975427200,2
34,727,976032000,2
34,727,976204800,4
34,728,976809600,4
34,217,977068800,0
34,117,977068800,0
34,729,977328000,3
34,207,977328000,3
34,710,977328000,3
34,730,977328000,3
34,731,977328000,3
34,732,978624000,4
34,733,978624000,4
34,734,978710400,5
34,735,978710400,5
34,736,978710400,5
34,717,978883200,0
34,737,979056000,2
34,738,979056000,2
34,739,979056000,2
34,740,979056000,2
34,741,979315200,5
34,742,979315200,5
34,743,979747200,3
34,744,979747200,3
34,745,979747200,3
34,426,979747200,3
34,746,979747200,3
34,747,979920000,5
34,748,979920000,5
34,749,979920000,5
34,326,979920000,5
34,750,979920000,5
34,751,979920000,5
34,752,979920000,5
34,753,979920000,5
34,157,980092800,0
34,647,980870400,2
34,749,980870400,2
34,754,980870400,2
34,755,980870400,2
34,756,980870400,2
34,757,980870400,2
34,758,980870400,2
34,759,981043200,4
34,760,981043200,4
34,577,981043200,4
34,761,981043200,4
34,762,981043200,4
34,763,981043200,4
34,764,981043200,4
34,765,981043200,4
34,766,981043200,4
34,360,981561600,3
34,767,981561600,3
34,768,981561600,3
34,722,981648000,4
34,11,981648000,4
34,769,981648000,4
34,770,981993600,1
34,771,981993600,1
34,112,982598400,1
34,772,982598400,1
34,710,982598400,1
34,773,982598400,1
34,714,982598400,1
34,127,982598400,1
34,774,982857600,4
34,775,983116800,0
34,776,983116800,0
35,777,983116800,0
35,778,983116800,0
35,779,983116800,0
35,780,983116800,0
35,541,983116800,0
36,110,977414400,4
36,781,977414400,4
36,782,977414400,4
36,783,977414400,4
36,784,977414400,4
36,785,977414400,4
36,786,977414400,4
37,787,973353600,6
37,788,973353600,6
37,696,973353600,6
37,755,973353600,6
37,789,973353600,6
37,790,973353600,6
37,791,973353600,6
37,792,973353600,6
37,145,973353600,6
37,793,973612800,2
37,21,973612800,2
37,794,973612800,2
37,795,973612800,2
37,796,973612800,2
37,797,973612800,2
37,798,973699200,3
37,799,973699200,3
37,800,973699200,3
37,801,973699200,3
37,802,973699200,3
37,803,973699200,3
37,731,973699200,3
37,804,973699200,3
37,127,973699200,3
37,532,975600000,4
37,805,975600000,4
37,806,975600000,4
37,11,975600000,4
37,789,975600000,4
37,807,975600000,4
37,10,975600000,4
37,808,975600000,4
37,809,975772800,6
37,245,975772800,6
37,248,975772800,6
37,810,975772800,6
37,811,977241600,2
37,812,977241600,2
37,21,977241600,2
37,813,977241600,2
37,794,977241600,2
37,814,977241600,2
37,815,977328000,3
37,791,977328000,3
37,816,977328000,3
37,817,977414400,4
37,818,977414400,4
37,819,977414400,4
38,820,973267200,5
38,821,975168000,6
38,822,975168000,6
38,823,975168000,6
38,824,975168000,6
38,825,975168000,6
38,11,975168000,6
38,826,975168000,6
38,827,975168000,6
39,828,980697600,0
39,829,980697600,0
39,830,980697600,0
39,831,980697600,0
39,832,980697600,0
39,833,980697600,0
39,834,980697600,0
39,835,980697600,0
39,836,980697600,0
39,837,980697600,0
39,838,980697600,0
39,839,980697600,0
39,840,980697600,0
39,841,980697600,0
39,842,980697600,0
39,843,980697600,0
39,844,980697600,0
39,845,980697600,0
39,846,980697600,0
39,847,980697600,0
39,848,980697600,0
39,849,980697600,0
40,850,977414400,4
40,35,977414400,4
40,36,977414400,4
40,47,977414400,4
40,48,977414400,4
40,851,977414400,4
40,221,977414400,4
40,852,977414400,4
40,853,977414400,4
40,854,977414400,4
40,855,977414400,4
40,698,977500800,5
40,856,977500800,5
41,857,973267200,5
41,858,973267200,5
41,859,973267200,5
41,860,973267200,5
41,861,973267200,5
41,111,974563200,6
41,862,974563200,6
41,863,974563200,6
41,864,974563200,6
41,865,974563200,6
41,866,974563200,6
41,867,974563200,6
41,868,974563200,6
41,869,974563200,6
41,870,974563200,6
41,871,974563200,6
41,872,977500800,5
41,873,977500800,5
41,874,977500800,5
42,534,973612800,2
42,875,973612800,2
42,876,973612800,2
42,877,973612800,2
42,878,973612800,2
42,879,973612800,2
42,792,973612800,2
42,880,973612800,2
42,11,975427200,2
42,815,977328000,3
42,762,977328000,3
42,881,977328000,3
42,882,977328000,3
42,883,977328000,3
42,884,977328000,3
42,885,977328000,3
42,886,977328000,3
42,530,977328000,3
42,887,977328000,3
42,888,980870400,2
42,510,980870400,2
42,889,980870400,2
42,890,980870400,2
42,891,980870400,2
42,892,980870400,2
42,893,980870400,2
43,894,980179200,1
43,895,980179200,1
43,896,980179200,1
43,897,980179200,1
43,898,980179200,1
43,899,980179200,1
44,812,973353600,6
44,793,973353600,6
44,900,973353600,6
44,901,973353600,6
44,902,973353600,6
44,577,975254400,0
44,481,975254400,0
44,564,975254400,0
44,227,975254400,0
44,569,975254400,0
44,903,975254400,0
44,904,975254400,0
44,905,975254400,0
44,2,975254400,0
44,906,977328000,3
44,812,977328000,3
44,907,977328000,3
44,518,977328000,3
44,11,977328000,3
44,908,977328000,3
44,909,977328000,3
44,910,977328000,3
44,911,980006400,6
44,912,982598400,1
44,913,982598400,1
44,914,982598400,1
44,915,982598400,1
44,916,982598400,1
44,910,982598400,1
44,917,982598400,1
45,918,977241600,2
45,919,977241600,2
45,920,979056000,2
45,598,979056000,2
45,921,979056000,2
45,674,979056000,2
45,922,979056000,2
45,923,979056000,2
45,924,979056000,2
45,921,979315200,5
45,925,979315200,5
45,926,979315200,5
45,927,979315200,5
45,928,979315200,5
45,919,979315200,5
45,714,979315200,5
45,929,979315200,5
45,930,979315200,5
45,931,979315200,5
45,932,979315200,5
46,589,974908800,3
46,933,974908800,3
46,934,974908800,3
46,935,974908800,3
46,564,974908800,3
46,674,974908800,3
46,936,974908800,3
46,937,974908800,3
46,603,974908800,3
46,938,974908800,3
46,939,974908800,3
46,940,974908800,3
46,919,974908800,3
46,941,974908800,3
46,145,974908800,3
46,942,974908800,3
46,943,977241600,2
46,944,980006400,6
46,945,980006400,6
46,946,980006400,6
46,947,980006400,6
46,948,980006400,6
46,949,980006400,6
46,950,980006400,6
46,951,980006400,6
46,952,980006400,6
46,953,980006400,6
46,954,980006400,6
46,955,980006400,6
46,956,980006400,6
46,957,980006400,6
46,958,980006400,6
46,959,980006400,6
46,113,980006400,6
46,383,980006400,6
46,960,980006400,6
46,961,980006400,6
46,962,980006400,6
46,963,980006400,6
46,921,981388800,1
46,964,981388800,1
46,938,981388800,1
46,11,981388800,1
47,965,975081600,5
47,872,975081600,5
47,523,975081600,5
47,966,975081600,5
47,967,975081600,5
47,524,975081600,5
47,136,975081600,5
47,242,975081600,5
47,153,975081600,5
47,335,975081600,5
47,968,975081600,5
47,785,975081600,5
47,11,975081600,5
47,527,975081600,5
47,969,981129600,5
47,970,981129600,5
47,393,982598400,1
47,971,982598400,1
47,972,982598400,1
47,356,982598400,1
47,153,982598400,1
47,785,982598400,1
47,973,982598400,1
47,827,982598400,1
47,974,982598400,1
47,975,982598400,1
47,127,982598400,1
47,970,982598400,1
47,976,982598400,1
47,526,982598400,1
48,977,973785600,4
48,978,973785600,4
48,979,973785600,4
48,35,973785600,4
48,980,973785600,4
48,613,973785600,4
48,981,973785600,4
48,982,973785600,4
48,983,973785600,4
48,984,973785600,4
48,985,973785600,4
48,986,973785600,4
48,987,973785600,4
48,988,973785600,4
48,989,973785600,4
48,990,973785600,4
48,241,973785600,4
48,991,973785600,4
48,992,973785600,4
48,993,973785600,4
48,994,973785600,4
48,995,973958400,6
48,996,973958400,6
48,997,973958400,6
48,998,973958400,6
48,999,973958400,6
48,1000,973958400,6
48,1001,973958400,6
48,1002,973958400,6
48,1003,973958400,6
48,1004,973958400,6
48,406,973958400,6
48,1005,973958400,6
48,714,973958400,6
48,11,973958400,6
48,1006,973958400,6
48,1007,973958400,6
48,1008,973958400,6
48,1009,973958400,6
48,1010,973958400,6
48,1011,973958400,6
48,1012,973958400,6
48,1013,973958400,6
48,408,973958400,6
48,1014,973958400,6
48,1015,973958400,6
48,1016,973958400,6
48,1017,973958400,6
48,1018,974044800,0
48,997,974044800,0
48,1019,974044800,0
48,1020,974044800,0
48,833,974044800,0
48,701,974044800,0
48,1021,974044800,0
48,1022,974044800,0
48,988,974044800,0
48,1004,974044800,0
48,1023,974044800,0
48,406,974044800,0
48,1024,974044800,0
48,1025,974044800,0
48,1011,974044800,0
48,1026,974044800,0
48,127,974044800,0
48,1013,974044800,0
48,1027,974044800,0
48,1028,974044800,0
48,1029,975513600,3
48,1030,975513600,3
48,1031,975513600,3
48,1022,975513600,3
48,1032,975513600,3
48,1033,975513600,3
48,127,975513600,3
48,1034,975859200,0
48,1035,976204800,4
48,1036,976204800,4
48,394,976204800,4
48,1037,976204800,4
48,1038,976204800,4
48,1039,976204800,4
48,1040,976204800,4
48,1000,976204800,4
48,983,976204800,4
48,1041,976204800,4
48,1042,976204800,4
48,1043,976204800,4
48,928,976204800,4
48,1006,976204800,4
48,606,976204800,4
48,767,976204800,4
48,1044,976204800,4
48,1045,976377600,6
48,1046,976377600,6
48,1047,976377600,6
48,1048,976377600,6
48,1049,976377600,6
48,591,976377600,6
48,1050,976377600,6
48,1051,976377600,6
48,1052,976377600,6
48,478,976377600,6
48,1053,976550400,1
48,1054,976550400,1
48,220,976723200,3
48,112,977500800,5
48,1055,977500800,5
48,1056,977500800,5
48,137,977500800,5
48,1057,977500800,5
48,1058,977500800,5
48,1059,977500800,5
48,1060,977587200,6
48,260,977587200,6
48,66,977587200,6
48,1000,977587200,6
48,983,977587200,6
48,984,977587200,6
48,1049,977587200,6
48,1061,977587200,6
48,1062,977587200,6
48,1063,977587200,6
48,40,977587200,6
48,1064,977587200,6
48,277,977587200,6
48,1065,977587200,6
48,1066,977587200,6
48,1067,977587200,6
48,329,977587200,6
48,1007,977587200,6
48,1068,977587200,6
48,1069,978796800,6
48,1070,978796800,6
48,1071,978796800,6
48,1036,978796800,6
48,394,978796800,6
48,1072,978796800,6
48,1038,978796800,6
48,1020,978796800,6
