user_id,product_id,timestamp,hour
11,90,1675186710,17
11,91,1675186710,17
11,92,1677600505,16
11,93,1677600505,16
11,94,1677600505,16
11,95,1677600505,16
11,92,1678464501,16
12,96,1673895472,18
12,97,1673895472,18
12,98,1673895472,18
12,96,1674416814,19
12,97,1674416814,19
12,98,1674416814,19
12,96,1676818986,15
12,97,1676818986,15
12,98,1676818986,15
12,96,1677491241,9
12,97,1677491241,9
12,98,1677491241,9
12,97,1678721293,15
12,98,1678721293,15
13,99,1672589643,16
13,99,1672589643,16
13,100,1672590806,16
13,101,1672590806,16
13,102,1672590806,16
14,103,1672571180,11
14,104,1676400122,18
14,105,1679043588,8
14,106,1679996303,9
14,107,1679996303,9
15,108,1673970077,15
15,109,1673970077,15
15,110,1673970077,15
15,111,1673970077,15
15,112,1673970077,15
16,113,1672586852,15
16,114,1673724183,19
16,115,1674398726,14
16,116,1675014660,17
16,117,1676310625,17
16,118,1676310625,17
16,119,1677090447,18
16,120,1679857860,19
17,121,1673175236,10
17,122,1677601393,16
17,123,1677601393,16
17,124,1677601393,16
17,125,1680096706,13
18,126,1672747274,12
18,127,1672747274,12
18,128,1672771371,18
18,129,1672771371,18
18,130,1672771371,18
18,127,1672771371,18
18,131,1673003932,11
18,132,1673003932,11
18,133,1673432595,10
18,134,1673964258,14
18,135,1673964258,14
18,136,1673964258,14
18,137,1674929322,18
18,138,1674929322,18
18,139,1676045857,16
18,140,1676045857,16
18,141,1676045857,16
18,142,1678792726,11
18,143,1678792726,11
18,144,1678792726,11
18,145,1678792726,11
18,142,1679745937,12
18,143,1679745937,12
18,144,1679745937,12
18,146,1679745937,12
18,145,1679745937,12
18,147,1679745937,12
19,148,1676141288,18
19,149,1676141288,18
19,150,1677092728,19
19,151,1677954431,18
19,150,1677954431,18
19,152,1678466417,16
20,153,1673525356,12
20,154,1673525356,12
20,155,1674059321,16
20,155,1674403652,16
20,156,1674491021,16
20,157,1674836310,16
20,158,1675607441,14
20,159,1675607441,14
20,160,1676218749,16
20,158,1676218749,16
20,161,1676218749,16
20,160,1678361242,11
20,158,1678361242,11
20,161,1678361242,11
20,159,1678361242,11
20,158,1679065684,15
20,162,1679065684,15
20,163,1680189190,15
20,164,1680189190,15
21,165,1674307577,13
21,166,1675164254,11
21,167,1675358957,17
21,167,1675421604,10
21,168,1675535754,18
21,168,1676121809,13
21,168,1676287659,11
21,169,1677234430,10
21,170,1677858532,15
21,166,1679585544,15
22,171,1672668132,14
22,172,1674728436,10
22,173,1674728436,10
22,174,1676038672,14
22,175,1676038672,14
22,176,1676114220,11
22,173,1676287861,11
22,174,1676287861,11
22,177,1676317923,19
22,173,1676463495,12
22,174,1676463495,12
22,178,1676558791,14
22,174,1676558791,14
22,176,1676558791,14
22,174,1676641369,13
22,173,1676641369,13
22,178,1676814116,13
22,173,1676814116,13
22,174,1676814116,13
22,173,1677513377,15
22,174,1677513377,15
22,179,1677593299,14
22,174,1677593299,14
22,173,1677593299,14
22,174,1677770752,15
22,173,1677770752,15
22,180,1678040167,18
22,173,1678279948,12
22,179,1678279948,12
22,174,1678454099,13
22,179,1678454099,13
22,173,1678700810,9
22,174,1678700810,9
22,179,1678700810,9
22,181,1678860896,6
22,182,1678903777,18
22,183,1679045919,9
22,178,1679133613,10
22,173,1679133613,10
22,180,1680027665,18
22,184,1680027665,18
23,185,1673697335,11
23,186,1674059008,16
23,187,1674059008,16
23,187,1674993109,11
23,187,1675874573,16
23,188,1676045364,16
23,189,1676045364,16
23,190,1676045364,16
23,187,1677235972,10
23,187,1677336111,14
23,191,1677758428,12
23,190,1678440756,9
23,187,1678637905,16
23,192,1679134776,10
23,193,1679134776,10
23,194,1679583506,14
23,195,1679583506,14
23,193,1679583506,14
23,187,1679753019,14
23,193,1680102967,15
23,196,1680102967,15
24,197,1672929886,14
24,198,1672929886,14
24,199,1673885421,16
24,200,1673885421,16
24,106,1678287138,14
25,201,1672534495,0
25,202,1675554461,23
25,202,1675554461,23
25,203,1675554461,23
25,201,1677793239,21
25,204,1679953314,21
25,204,1680035522,20
26,205,1674916178,14
26,206,1674916178,14
26,207,1677344106,16
26,208,1677344106,16
26,209,1679158920,17
26,210,1679158920,17
27,211,1672857635,18
27,211,1672860181,19
27,212,1676636300,12
27,213,1676636300,12
27,214,1676636300,12
27,215,1678033957,16
27,216,1678033957,16
27,217,1678033957,16
27,218,1678033957,16
27,214,1679679082,17
28,219,1672579185,13
28,220,1672579185,13
28,221,1672579185,13
28,222,1672679242,17
28,222,1673111485,17
28,139,1674322116,17
28,219,1676120280,12
28,221,1676120280,12
28,219,1679157817,16
28,223,1679157817,16
28,221,1679157817,16
29,224,1673090498,11
29,225,1673694521,11
29,226,1673809369,19
29,156,1675521515,14
29,227,1677263140,18
29,228,1677263140,18
29,229,1678110543,13
29,230,1678110543,13
29,231,1678110543,13
29,232,1678819842,18
29,233,1679826290,10
29,234,1679826290,10
29,235,1680262884,11
29,236,1680262884,11
30,237,1672743178,10
30,238,1672743178,10
30,239,1672743178,10
30,240,1672743178,10
30,241,1672743178,10
31,242,1674830168,14
31,243,1674830168,14
31,244,1674830168,14
31,245,1674830168,14
31,246,1675700382,16
31,247,1675700382,16
31,248,1675700382,16
31,249,1678979487,15
31,250,1678979487,15
32,251,1674764858,20
32,251,1675627368,20
32,252,1679558678,8
32,253,1679558678,8
32,254,1679558678,8
32,251,1679770395,18
33,255,1675794762,18
33,256,1675794762,18
33,257,1675794762,18
33,258,1677183815,20
33,259,1677183815,20
33,260,1677183815,20
33,261,1677183815,20
34,262,1675003177,14
34,116,1676310607,17
34,263,1678727009,17
34,264,1678818461,18
34,263,1679167320,19
34,265,1679244116,16
34,266,1680109115,16
35,267,1672917192,11
35,268,1674729572,10
35,269,1674729572,10
35,270,1676655105,17
35,271,1679058023,13
35,272,1679983329,6
35,273,1679983329,6
36,274,1674413304,18
36,168,1674820983,12
36,275,1674820983,12
36,276,1674905840,11
36,277,1678439654,9
36,278,1678439654,9
37,279,1679115096,4
37,280,1679115096,4
37,281,1679115096,4
37,281,1679115096,4
37,282,1679115096,4
37,283,1679115096,4
38,284,1672830516,11
38,285,1672830516,11
38,286,1672996649,9
38,287,1672996649,9
38,288,1672996649,9
38,289,1673194501,16
38,290,1673194501,16
38,291,1673194501,16
38,292,1673194501,16
38,293,1673454974,16
38,285,1674057386,15
38,294,1674144798,16
38,295,1674144798,16
38,288,1674211345,10
38,296,1674232563,16
38,297,1674313764,15
38,298,1674313764,15
38,299,1675011047,16
38,285,1675438570,15
38,300,1675525036,15
38,292,1675525036,15
38,301,1676822355,15
38,302,1676822355,15
38,299,1677082430,16
38,285,1677683224,15
38,303,1678373403,14
38,304,1678373403,14
38,305,1678373403,14
38,306,1678373403,14
38,307,1678373403,14
38,308,1678632545,14
38,309,1678893653,15
38,285,1678893653,15
38,310,1679412748,15
38,291,1679412748,15
38,285,1679498599,15
38,291,1680099436,14
38,292,1680099436,14
38,311,1680099436,14
38,285,1680187562,14
39,312,1673112366,17
39,313,1673112366,17
39,314,1673112366,17
39,315,1673112366,17
39,316,1673712696,16
39,317,1673712696,16
39,318,1673712696,16
39,319,1677165676,15
39,320,1677165676,15
39,321,1679149166,14
39,322,1679149166,14
40,323,1675334213,10
40,324,1675504922,10
40,325,1676462867,12
40,326,1678549217,15
40,327,1678549217,15
40,328,1679080948,19
40,125,1679652414,10
40,329,1679921567,12
40,330,1680018166,15
40,331,1680164503,8
41,332,1673980265,18
41,333,1673980265,18
41,334,1675602410,13
41,335,1675602410,13
41,336,1675602410,13
41,337,1675602410,13
41,338,1675788422,16
41,339,1677590475,13
41,332,1677765650,14
41,340,1677765650,14
41,341,1678032363,16
41,93,1678032363,16
41,342,1678032363,16
41,343,1678032646,16
41,344,1678032646,16
41,341,1678208361,16
41,93,1678208361,16
41,342,1678208361,16
41,345,1678646643,18
41,346,1678646643,18
41,344,1678812547,16
41,347,1678812547,16
41,348,1678812547,16
41,341,1679421271,17
41,93,1679421271,17
41,342,1679421271,17
41,349,1680199662,18
42,350,1675423330,11
42,351,1675423330,11
42,352,1675423330,11
42,353,1676048306,16
42,354,1678558382,18
42,355,1678558382,18
42,356,1679147538,13
42,357,1679771333,19
42,358,1679771333,19
42,354,1679830733,11
42,359,1679830733,11
43,360,1673715016,16
43,361,1674063310,17
43,360,1674837978,16
43,362,1675699941,16
43,214,1677511043,15
43,363,1677511043,15
43,364,1678186231,10
43,365,1678461707,15
43,365,1678461707,15
43,366,1678809952,16
43,367,1678809952,16
43,213,1679931643,15
43,360,1679931643,15
44,368,1674560680,11
44,368,1675099003,17
44,369,1675099003,17
44,370,1679908679,9
44,370,1680082595,9
45,371,1672681135,17
45,372,1672681135,17
45,373,1672681135,17
45,374,1672767174,17
45,375,1675184203,16
45,376,1675184203,16
45,377,1675184203,16
45,378,1675184203,16
45,379,1675269892,16
45,379,1675269892,16
45,380,1677601199,16
45,381,1677601199,16
45,382,1677601199,16
45,383,1677601199,16
45,384,1677601199,16
45,385,1677601199,16
46,386,1675442330,16
46,387,1675442330,16
46,388,1675442330,16
46,389,1675442330,16
46,390,1675442330,16
46,391,1677858284,15
46,392,1677858284,15
46,386,1677858284,15
46,390,1677858284,15
47,393,1673543160,17
47,394,1676058007,19
47,395,1676058007,19
47,396,1680110599,17
47,397,1680110599,17
47,330,1680110599,17
47,117,1680110599,17
48,143,1675446157,17
48,398,1675446157,17
48,145,1675446157,17
48,146,1675446157,17
48,398,1675448838,18
48,146,1675448838,18
48,143,1675448838,18
48,145,1675448838,18
48,142,1679842446,14
48,145,1679842446,14
48,143,1679842446,14
48,399,1679842446,14
49,400,1673430857,9
49,401,1673430857,9
49,402,1674209658,10
49,403,1674469193,10
49,404,1675420145,10
49,405,1675420145,10
49,406,1678866773,7
49,402,1679304206,9
49,407,1679905310,8
49,408,1679905310,8
49,408,1679905310,8
50,409,1673463661,19
50,410,1673544814,17
50,411,1673897936,19
50,412,1674324913,18
50,77,1674324913,18
50,75,1674324913,18
50,411,1674586240,18
50,413,1675012553,17
50,68,1675012553,17
50,411,1676825658,16
50,414,1677177369,18
50,415,1677177369,18
50,416,1677177369,18
50,417,1677177369,18
50,76,1677345355,17
50,77,1677345355,17
50,75,1677345355,17
50,418,1678901590,17
50,419,1679075759,17
51,420,1677428967,16
51,421,1677428967,16
51,422,1677758504,12
51,423,1677758504,12
51,424,1677758504,12
51,425,1677758504,12
51,426,1678117224,15
51,427,1678117224,15
51,423,1679737559,9
51,424,1679737559,9
51,428,1679737559,9
51,422,1679737559,9
52,429,1674236041,17
52,430,1674919582,15
52,431,1674919582,15
52,429,1675523567,15
52,430,1679740438,10
53,266,1673517365,9
53,432,1673517365,9
53,433,1674036330,10
53,434,1674907253,12
53,432,1674907253,12
53,435,1676482924,17
53,436,1676482924,17
53,437,1676482924,17
53,438,1676631868,11
53,439,1676631868,11
53,265,1677165771,15
53,440,1677165771,15
53,266,1677236188,10
53,432,1677236188,10
53,441,1677321337,10
53,434,1677575717,9
53,266,1677750519,9
53,432,1677750519,9
53,442,1678183514,10
53,443,1678466759,16
53,266,1678874014,9
53,432,1678874014,9
53,444,1679656597,11
53,445,1679656597,11
53,446,1679930776,15
54,447,1672581391,13
54,448,1672581391,13
54,447,1672581391,13
54,449,1679307262,10
54,450,1679307262,10
54,451,1679307262,10
54,448,1679307262,10
54,451,1679829359,11
54,450,1679829359,11
54,452,1679853437,17
55,453,1674488725,15
55,454,1677143742,9
55,455,1677143742,9
55,456,1677143742,9
55,457,1679241820,16
55,458,1679241820,16
55,459,1679241820,16
56,460,1674323933,17
56,461,1674323933,17
56,462,1674323933,17
56,460,1675188495,18
56,462,1675188495,18
56,460,1676228897,19
56,461,1676228897,19
56,462,1676228897,19
57,463,1676028070,11
57,464,1676028070,11
57,463,1677081303,15
57,465,1677081303,15
57,463,1678376042,15
57,466,1678376042,15
58,467,1673628988,16
58,468,1673628988,16
58,469,1673628988,16
58,470,1674673365,19
58,467,1675011816,17
58,471,1676885084,9
58,472,1677396805,7
58,473,1677568563,7
58,472,1677568563,7
58,474,1678119584,16
59,475,1673202864,18
59,476,1673202864,18
59,316,1673710672,15
59,477,1673710672,15
59,478,1673710672,15
60,479,1674209744,10
60,480,1674209744,10
60,481,1674209744,10
60,482,1674831844,15
60,483,1675703361,17
60,483,1675878138,17
60,484,1676137198,17
60,485,1676137198,17
60,486,1676555029,13
60,482,1676555029,13
60,484,1676571335,18
60,485,1676571335,18
60,483,1676913337,17
60,482,1677517236,17
60,487,1677517236,17
60,486,1677760173,12
60,483,1678443004,10
60,488,1679153814,15
60,483,1679153814,15
60,489,1679153814,15
60,490,1679153814,15
60,491,1679153814,15
60,483,1680106712,16
60,483,1680191829,15
61,492,1677429759,16
61,493,1677429759,16
61,494,1677429759,16
61,495,1677600317,16
61,496,1677600317,16
61,493,1677600317,16
61,497,1678464432,16
61,493,1678464432,16
61,494,1678464432,16
61,493,1679674339,16
61,498,1679674339,16
61,497,1679674339,16
62,239,1678876010,10
62,499,1678876010,10
62,500,1678876010,10
62,238,1678876010,10
62,416,1679499885,15
62,501,1679499885,15
62,502,1679499885,15
62,503,1679499885,15
63,504,1673552351,19
63,505,1674322574,17
63,504,1674421296,21
63,506,1674595917,21
63,507,1674595917,21
63,505,1675019179,19
63,504,1675101621,18
63,504,1675196404,20
63,508,1675619135,17
63,509,1675619135,17
63,505,1676045427,16
63,510,1676045427,16
63,504,1677607429,18
63,508,1678727094,17
63,511,1678727094,17
63,508,1678804821,14
63,512,1678804821,14
63,511,1678804821,14
63,505,1679161254,17
63,513,1679161254,17
63,504,1679940712,18
64,16,1674924025,16
64,514,1674924025,16
64,514,1674924025,16
64,514,1679067974,15
64,16,1679067974,15
65,515,1673720426,18
65,516,1673720426,18
65,517,1673720426,18
65,518,1673720426,18
65,519,1677340961,16
65,520,1677340961,16
65,521,1677340961,16
65,522,1678271653,10
65,168,1678271653,10
65,520,1678388195,18
65,523,1678388195,18
66,524,1677835876,9
66,525,1677835876,9
66,526,1677835876,9
66,527,1677835876,9
66,528,1678023910,13
66,529,1678385724,18
66,530,1678385724,18
66,531,1678385724,18
67,532,1672941824,18
67,533,1672941824,18
67,533,1675270833,17
67,533,1677174620,17
67,533,1679332577,17
67,438,1680080462,9
68,534,1673115006,18
68,535,1674133215,13
68,536,1674133215,13
68,537,1674393644,13
68,538,1674393644,13
68,539,1674911371,13
68,535,1674911371,13
68,540,1678549204,15
68,541,1678549204,15
68,542,1678549204,15
68,543,1678549204,15
68,544,1678549204,15
68,545,1678549204,15
68,546,1678549204,15
68,547,1679055667,12
68,548,1679304126,9
68,549,1679304126,9
68,329,1679739278,10
68,375,1679845970,15
68,550,1679845970,15
68,551,1679845970,15
69,552,1676212026,14
69,553,1676212026,14
69,554,1676212026,14
69,555,1676212026,14
69,556,1676212026,14
69,557,1676652497,16
69,552,1676807148,11
69,554,1676807148,11
69,553,1676807148,11
69,556,1676807148,11
69,555,1676807148,11
69,552,1679134979,10
69,556,1679134979,10
69,553,1679134979,10
69,554,1679134979,10
69,555,1679134979,10
70,558,1672668591,14
70,559,1672668591,14
70,560,1674752168,16
70,561,1674752168,16
70,559,1674752168,16
70,561,1675186827,17
70,560,1675186827,17
70,562,1675186827,17
70,561,1676719676,11
70,563,1678888118,13
70,564,1678888118,13
70,564,1678888118,13
70,565,1678888118,13
70,563,1679388909,8
70,565,1679388909,8
71,566,1677682879,15
71,399,1677682879,15
71,567,1677682879,15
71,568,1677682879,15
71,566,1677685618,15
71,399,1677685618,15
71,568,1677685618,15
71,569,1679163839,18
72,570,1674903867,11
72,571,1676142046,19
72,514,1677332097,13
72,15,1677332097,13
72,571,1677414828,12
72,572,1679752224,13
73,573,1672593470,17
73,574,1672593470,17
73,575,1672593470,17
73,576,1673194442,16
73,577,1674757438,18
73,574,1674757438,18
73,575,1674757438,18
73,575,1675700800,16
73,574,1675700800,16
73,576,1675700800,16
73,577,1676312137,18
73,574,1676312137,18
73,575,1676312137,18
73,576,1676820248,15
73,574,1676820248,15
73,575,1676820248,15
73,576,1680021004,16
73,578,1680021004,16
74,579,1672662972,12
74,580,1673266276,12
74,581,1673884544,15
74,582,1673884544,15
74,583,1679925429,13
74,584,1679925429,13
74,585,1679925429,13
75,586,1675014415,17
75,280,1675014415,17
75,587,1675014415,17
75,588,1676128708,15
75,589,1676211159,14
75,590,1676211159,14
76,591,1673281288,16
76,592,1675067064,8
76,593,1675067064,8
76,591,1675246367,10
76,594,1679502578,16
76,595,1679502578,16
76,596,1679929540,15
77,597,1672844334,14
77,598,1672844334,14
77,597,1673103180,14
77,598,1673103180,14
77,599,1673284858,17
77,598,1673284858,17
77,600,1673284858,17
77,601,1673284858,17
77,602,1673284858,17
77,599,1673624058,15
77,598,1673624058,15
77,601,1673624058,15
77,597,1673624058,15
77,603,1673876520,13
77,601,1673876520,13
77,599,1673876520,13
77,604,1673876520,13
77,605,1673876520,13
77,602,1674493990,17
77,603,1674493990,17
77,606,1674493990,17
77,607,1674493990,17
77,599,1674493990,17
77,604,1674493990,17
77,597,1675089439,14
77,608,1675089439,14
77,609,1676659529,18
78,610,1674573884,15
78,396,1674573884,15
78,611,1674573884,15
78,397,1674573884,15
78,612,1680016889,15
78,503,1680016889,15
78,613,1680016889,15
78,501,1680016889,15
79,614,1674146310,16
79,615,1674146310,16
79,616,1674146310,16
79,617,1674146310,16
79,618,1674146310,16
80,619,1673024072,16
80,620,1673802526,17
80,621,1673802526,17
80,622,1675444763,17
80,623,1675534392,18
80,624,1675791132,17
80,625,1675791132,17
80,626,1679071021,16
81,627,1673458222,17
81,628,1673458222,17
81,595,1673458222,17
81,628,1679763123,16
81,629,1679763123,16
81,630,1679763123,16
81,595,1679763123,16
82,631,1673718048,17
82,632,1673718048,17
82,633,1673718048,17
82,634,1673718048,17
82,635,1673718048,17
82,636,1673718048,17
82,637,1673718048,17
82,638,1673718048,17
83,203,1676728592,13
83,639,1676728592,13
83,640,1676728592,13
83,641,1676728592,13
83,642,1677239144,11
83,643,1680293518,20
84,644,1673912674,23
84,645,1673912674,23
84,646,1673912674,23
84,647,1673912674,23
84,648,1675809477,22
84,646,1675809477,22
84,649,1675809477,22
84,650,1677001885,17
84,651,1677001885,17
85,652,1674658532,14
85,653,1674849756,20
85,654,1674849756,20
85,655,1675539454,19
85,656,1675539454,19
85,657,1677858095,15
85,658,1677858095,15
85,657,1678550857,16
85,657,1679070435,16
85,659,1679070435,16
85,660,1679922655,13
85,661,1679922655,13
86,114,1675709160,18
86,662,1675709160,18
86,663,1675859352,12
86,664,1675859352,12
86,665,1675859352,12
86,666,1676830516,18
86,667,1676830516,18
86,668,1678017307,11
86,666,1678017307,11
86,669,1678640252,16
86,670,1678640252,16
86,671,1679678930,17
86,662,1679841775,14
86,668,1679841775,14
86,672,1679841775,14
86,673,1680085514,10
86,674,1680085514,10
86,675,1680085514,10
87,676,1676028525,11
87,677,1677234583,10
87,678,1677234583,10
87,679,1679998453,10
87,680,1680167392,9
87,681,1680167392,9
88,682,1676565689,16
88,683,1677426186,15
88,684,1677428678,16
88,683,1677428678,16
88,684,1677428765,16
88,683,1677428765,16
88,685,1678642603,17
88,686,1679224988,11
89,413,1673808131,18
89,68,1673808131,18
89,68,1674844843,18
89,687,1678557234,17
89,68,1678557234,17
90,688,1673453959,16
90,689,1673453959,16
90,690,1673453959,16
90,691,1675882315,18
90,692,1675882315,18
90,693,1675882315,18
90,694,1679936964,17
91,695,1672914875,10
91,696,1673603314,9
91,695,1673603314,9
91,696,1673603990,9
91,695,1673603990,9
91,695,1675251219,11
91,696,1675251219,11
91,697,1675251219,11
91,698,1675251219,11
91,697,1675855354,11
91,699,1675855354,11
91,700,1676653906,17
91,701,1677577367,9
91,702,1677773513,16
91,702,1677773513,16
91,703,1678870797,8
91,704,1678870797,8
91,705,1679250077,18
91,695,1679562309,9
91,699,1679562309,9
91,701,1679647248,8
92,706,1673606768,10
92,706,1673606768,10
92,266,1675939735,10
92,707,1675939735,10
92,708,1676134334,16
92,709,1676134334,16
92,710,1676134334,16
92,711,1676134334,16
92,712,1676134334,16
92,713,1676134334,16
92,714,1676134334,16
92,715,1676888937,10
92,716,1677423965,15
92,712,1677423965,15
92,717,1677423965,15
92,710,1677423965,15
92,718,1677423965,15
92,719,1677423965,15
92,709,1677423965,15
92,720,1677423965,15
92,708,1677423965,15
92,711,1677423965,15
92,721,1679652309,10
93,722,1673367881,16
93,722,1674753322,17
93,722,1675271482,17
93,722,1675790072,17
93,722,1676394756,17
93,722,1677088787,17
93,722,1677603742,17
93,722,1678377906,16
93,722,1679588959,16
94,723,1673626460,16
94,724,1673626460,16
94,725,1673626460,16
94,726,1676745284,18
94,724,1676745636,18
94,727,1679064677,14
94,728,1679064677,14
95,729,1674390106,12
95,730,1674390106,12
95,731,1674390106,12
95,732,1674390106,12
95,733,1676810510,12
95,734,1676810510,12
95,735,1676892596,11
95,736,1677941768,14
95,737,1677941768,14
95,738,1678037122,17
95,739,1679250281,18
96,740,1675850617,10
96,741,1676570736,18
96,742,1676570736,18
96,740,1678349747,8
96,743,1678958786,9
96,744,1678958786,9
96,745,1678958786,9
96,746,1678958786,9
96,747,1678958786,9
97,748,1674318420,16
97,749,1674318420,16
97,750,1674318420,16
97,314,1674318420,16
97,751,1674318420,16
97,752,1677058937,9
97,753,1677058937,9
98,754,1674922467,16
98,755,1674922467,16
98,756,1674922467,16
98,756,1674922467,16
98,757,1674922467,16
98,754,1677685576,15
98,758,1677685576,15
98,756,1677685576,15
98,757,1679074255,17
98,759,1679074255,17
99,760,1672943845,18
99,761,1672943845,18
99,762,1672943845,18
99,763,1673030062,18
99,764,1673202821,18
99,764,1673289104,18
99,764,1673627522,16
99,764,1673802791,17
99,764,1674466054,9
99,761,1674466054,9
99,762,1674466054,9
99,760,1674845246,18
99,761,1676486429,18
99,760,1676998752,16
99,761,1676998752,16
100,765,1676304471,16
100,766,1676304471,16
100,767,1676304471,16
100,768,1677256922,16
100,769,1677256922,16
100,770,1677256922,16
101,771,1672575896,12
101,772,1674061558,17
101,771,1674061558,17
101,773,1674666529,17
101,774,1675447284,18
101,775,1675447284,18
101,776,1676653734,17
101,777,1676653734,17
101,773,1676653734,17
101,778,1676653734,17
101,778,1679677441,17
102,779,1672830225,11
102,780,1672830225,11
102,781,1672917673,11
102,782,1672917673,11
102,782,1674220460,13
102,783,1676108464,9
102,784,1676108464,9
102,785,1676108464,9
102,782,1677487618,8
102,782,1679480703,10
103,786,1674835218,16
103,786,1674835218,16
103,786,1674835218,16
103,787,1677147198,10
103,788,1677147198,10
104,789,1678454500,13
104,790,1678454500,13
104,791,1678454500,13
104,568,1678454500,13
104,792,1678454500,13
104,145,1678454500,13
105,793,1673004987,11
105,794,1676482041,17
105,782,1676534245,7
105,782,1676534245,7
105,795,1676534245,7
105,796,1676534245,7
106,797,1672683717,18
106,798,1672683717,18
106,797,1673973988,16
106,799,1673973988,16
106,798,1674497770,18
106,797,1674497770,18
106,800,1674497770,18
106,799,1674497770,18
106,801,1674665363,16
106,802,1674665363,16
106,803,1674665363,16
106,797,1675187013,17
106,799,1675187013,17
107,804,1673016788,14
107,805,1673714483,16
107,804,1673714483,16
107,806,1674929628,18
107,806,1674929628,18
107,804,1675011654,17
107,806,1675540205,19
107,806,1675540205,19
107,806,1675801065,20
107,806,1675801065,20
107,806,1676318083,19
107,806,1676318083,19
107,804,1676659557,18
107,806,1677096264,20
107,806,1677096264,20
107,806,1677353627,19
107,806,1677353627,19
107,807,1677688129,16
107,804,1677688129,16
107,806,1678645939,18
107,806,1678645939,18
107,806,1679165884,18
107,806,1679165884,18
107,807,1679931925,15
107,804,1679931925,15
107,806,1679946161,19
107,806,1679946161,19
107,807,1680101770,14
107,804,1680101770,14
108,808,1673370990,17
108,118,1677003750,18
108,330,1677003750,18
108,809,1677003750,18
108,117,1677003750,18
109,810,1673437777,11
109,811,1673458213,17
109,810,1674214273,11
109,812,1674214273,11
109,810,1675425583,11
109,813,1676022862,9
109,814,1676818413,14
109,815,1676818413,14
109,810,1678184835,10
109,812,1678184835,10
109,816,1679479632,10
110,817,1672847464,15
110,676,1672847464,15
110,818,1672847464,15
110,819,1672847464,15
110,820,1673178020,11
110,821,1674662844,16
110,822,1676214610,15
110,823,1676214610,15
110,824,1677681990,14
